1540	6		excited Filipino food
3537	12		interesting place
853	6		bad food
1363	6		sweet dinner.3.5
3183	16		tasty Vegetarian option
2750	6		good meat
490	10		greasy- bread
3825	11		loud music
2355	6		tasty patty
4694	5		busy reservations
407	10		underdressed lettuce
1866	6		good Unagi pancake
3416	12		disappointment shrimp
2976	9		good menu
3819	11		clean interior
3790	11		beautiful mug
102	2		good cocktail menu
2526	6		excited salsas
3165	16		dominant potatoes
2950	6		crispy bottom
4695	5		rude ladies
4980	14		crowded line
4784	1		hard price
936	6		snails service
4912	14		busy Service
3633	11		great texture
2601	6		good ricotta pasta
1891	6		chewy lamb
713	6		sweet sauce
357	8		reasonably drinks
949	6		DELICIOUS fried chicken
2658	6		memorable dining experience
2464	6		unsure hummus on the salad
1834	6		wide sausages
2053	6		light matcha flavor
2569	6		buttery herb aioli
4320	5		friendly waitress
4110	13		comfy seating
2744	6		different curry
2854	6		okay fish tacos
1141	6		amazing potatoes
4521	5		efficient waitress
3382	4		thin crust
3730	11		great atmosphere
220	8		on flavours
4037	13		good table
3484	12		disappointing quality
614	6		good west indian food
3074	9		good menu
2954	6		scrumptious Smoked salmon plate
1899	6		unappealing Guangdong style vinegar
1943	6		disappoint Rack of lamb
2645	6		textural kobujime
4015	13		good tables
1586	6		nice fish
3889	11		dimly space
1071	6		warm cookies
391	8		downfall Gusto
4753	1		better price
594	6		good food
3597	11		nice ambience
3794	11		loud Music
2767	6		fan meats
759	6		crunchy fried chicken
3433	12		complain fat
2091	6		good food
2986	9		good menu
3240	4		small burger
546	6		notable food
2278	6		unacceptable food
4363	5		best server
932	6		sweet dessert taste
2995	9		lack manager
3239	4		small dinner
2171	6		appetizing presentation
377	8		nice drinks
3342	4		small snacks
1175	6		slow sashimi
356	8		good drinks
1019	6		embarrassed honey
2932	6		excited Kanga
881	6		delicate red velvet chocolate flavour
182	8		fantastic Margarita pitcher
33	2		funky wine racks
4731	1		reasonably priced
4406	5		over server
3782	11		confusing Ambiance
2153	6		good alan burger
1016	6		niceness roti
239	8		good drinks
835	6		simple fried spring rolls
2735	6		best brunch
3451	12		liked handles
4192	5		kind waitress
691	6		phenomenal sushi
4702	5		knowledgeable bartender
1836	6		rich butter
672	6		hard Rice
4390	5		friendly waiters
3942	11		unique taste
3045	9		standardized menu
3232	4		tiny tapas
2194	6		yummy dish
404	10		liked short ribs
4165	13		lots dining area
3462	12		satisfied owner
3223	4		small portion
2219	6		delicious chicken teriyaki
307	8		quaint drinks
923	6		warm ribs
2403	6		delicious lime tart
4874	1		expensive place
2951	6		perfect Egg Benny 's
2908	6		chewy steak
4033	13		same tables
2922	6		sweet spinach salad
1160	6		strong food
2756	6		love breakfast options
4120	13		limited seating
1432	6		flavourful Chilli shrimp
520	10		half snack
3374	4		big portions of protein
2459	6		hate meal
2847	6		bland food
4281	5		harried staff
4715	1		high Prices
1525	6		amazing spices
262	8		hotter tea
3834	11		clean interior
784	6		Rare steak
2676	6		delicious black sesame udon
588	6		good Ping Gai
2869	6		well foodIt
3285	4		large meat
2284	6		classic Margherita pizza
1499	6		decent flavour
4009	11		noisy place
1042	6		excellent challenge burger
666	6		good Tonkotsu Ramen
4755	1		on Pricing
3492	12		disappointing presentation
982	6		amazing food
3753	11		narrow open space
87	2		nicely vino
2769	6		spicy BBQ chicken bites
4058	13		kindly chefs table
1919	6		average Fries
3352	4		small portions
3904	11		perfect moisture
4778	1		plenty price
4219	5		overpriced quality
1231	6		fresh chicken
3638	11		fancy chandeliers
3368	4		bigger capacity
3861	11		love atmosphere
560	6		good sushi
2656	6		friendly food
2242	6		excellent jerk spiced pork ribs
241	8		black candles
4519	5		nice service
1957	6		savoury pork kai dao
991	6		similar toppings
2259	6		excellent corn ships
1302	6		enjoying meals
309	8		under tea
3344	4		tiny space
4368	5		personable customer service
4486	5		amazing service
4605	5		affordable staff
3815	11		nice setting
4804	1		amazing price
2926	6		decent BBQ'ing
4537	5		saved surrounding
1676	6		favorites Nasu Dengaki ( eggplant )
2982	9		easier menu selection
1588	6		special meatball dish
445	10		thinly enoki mushrooms
110	2		good beer
320	8		tasty watermelon lemonade on special
964	6		great sauteed
2633	6		fair food
544	6		juicy meat
2584	6		bad chocolate milk shake
2832	6		surprised goat cheese
1728	6		generous chicken
1818	6		good specials
4678	5		wonderful service
2115	6		great food
4242	5		nice staffs
2384	6		sweet kale
3640	11		Loved vibe
638	6		great popcorn chicken
1606	6		fancy Korean food
4859	1		worth burger
3569	11		mellow flavour
1345	6		loved food
3489	12		recommend sushi legend roll
4929	14		bad wait
4799	1		worth cheese
3390	0		perfect homefries
1434	6		crunchy- food
2500	6		freshly appetizers
1051	6		amazing food
1061	6		warm brie salad
3225	4		big serving size
200	8		love perogies
832	6		crisp turnip cake
2535	6		nice shrimp
3295	4		huge baguettes
3259	4		amazing portion
4367	5		happy staff
1639	6		fresh agave syrup
4512	5		efficient Service
1883	6		good Food
144	8		strong tea
2566	6		special mustard based sauce
1059	6		neat ramen
361	8		overdo servings
235	8		best coffees
4664	5		satisfied service
4417	5		great service
3676	11		spacious interior
3050	9		clean menu
4807	1		special price
3431	12		recommended app
2604	6		favorite age mochi ( fried rice cakes )
3956	11		average dim sum
4072	13		slow table
1786	6		delicious tomato
1598	6		weird tacos
3159	16		healthy menu
3671	11		uptight atmosphere
898	6		below meal
2167	6		perfect injera
4762	1		average cost
4341	5		polite staff
130	8		liked Jalapenos
3742	11		perfect heat level
2083	6		favorite sushi
1508	6		yummy Japango roll
1396	6		delicious broth
3550	11		great affagato
3243	4		hard portions
3496	12		comparable quality
383	8		unreliable product
3304	4		small dishes
2941	6		boring mushroom pasta
3997	11		amazing pub fare
925	6		fabulous pumkin pie cheesecake
2687	6		nicely chocolate
2469	6		well Chipotle
797	6		enjoyed tofu
2309	6		good pasta
1385	6		excellent foods
1651	6		well rice
3566	11		cozy space
4944	14		quick Service
3320	4		large tented areas
4171	5		outstanding parfait
150	8		crispy dosa
2034	6		oily Spaghetti
4024	13		long table service
228	8		maximize macaron experience
4182	5		fabulous master chef
816	6		overdone truffle
503	10		plump pork belly
4744	1		worth Sunday special
3121	9		full menu
2416	6		fancy jam
2997	9		weakness food
2501	6		tasty bread
1397	6		okay Bellini
4992	14		slow drinks
3060	9		sparse menu
2207	6		plain mayonnaise
532	6		interesting trout plating
4677	5		terrible service
2357	6		delicious red sauce
2025	6		quiet gelato
94	2		sweet sake
4548	5		knowledgeable Service
188	8		watery kim chi
3882	11		forgot music
716	6		picky half fries
146	8		forgetting drink order
3869	11		nice lounge
733	6		amazing food
2308	6		sweet Toffee Pudding
74	2		giant beer list
4484	5		nice waitress
85	2		perfect trout
665	6		marvelous.great Gorgonzola Gnocchi
354	8		hot fillings
3624	11		nice Atmosphere
4654	5		warm service
4199	5		spectacular Service
1777	6		overcooked chef
2281	6		more salad with tax
3874	11		packed football
3758	11		flashy interiors
1023	6		good ramen
1453	6		warm dish
3598	11		awesome outdoors seating
1484	6		rushed meal
1679	6		fun family dinner
1628	6		cold food
1960	6		loved burrito
24	2		decent beer list
335	8		bitter milk custard
1066	6		like roasted rice
2232	6		rich creamy marscapone with lemon cake
4003	11		cool place
2834	6		hip dinner
2803	6		nicely rhubarb sauce
2190	6		good dish
4371	5		generously service
3509	12		recommend house burger
2981	9		surprised menu
3619	11		nice vibe
40	2		killer beers
2279	6		highlight dinner
4149	13		packed place
124	8		great sugary
1594	6		favorite ramen joint
4856	1		awesome value
151	8		interesting fresh juices
2121	6		amazing food
477	10		over pretzel
3237	4		huge portions
2891	6		cheap burgers
3021	9		wonderful menu
202	8		under drink
2000	6		fresh stuff
4381	5		relaxed Service
1680	6		flavourful meat
4632	5		fine service
4947	14		long wait
864	6		soft fish
3596	11		cool vibe
4394	5		lacking service
2903	6		good BBQ sauce dip
2499	6		sweet meat
192	8		thinly strawberries
3995	11		good bar area
1312	6		spicy Lamb Madras
1414	6		tasty spinach omelette
3804	11		best summer patios
634	6		good food
591	6		tasty meat
28	2		impressed beers
2784	6		delish coconut sorbet
4801	1		expensive Pints
3504	12		recommend prix fixe menu
3735	11		nice ambience
4945	14		24-hour diner
3574	11		modern place
2310	6		amazing meal
3087	9		normal menu
3218	4		small size
802	6		perfectly Eggs
3870	11		spacious decor
3353	4		large water
2447	6		better meal options
3204	4		bad Portions
1729	6		excellent food
3217	4		smaller oysters
376	8		hearty mains
429	10		greasy vegetable
3329	4		generous Portions
1444	6		favourites sweet and sour pork belly
1049	6		best Baja fish
2897	6		slimy fried chicken
960	6		enough dishes
136	8		good corona
4996	14		slower wait times
3717	11		nice safe
2559	6		good Lentil soup
993	6		sweet whipped topping
3737	11		awesome live music acts
4725	1		reasonable prices
1745	6		special flavoring
3841	11		great atmosphere
4021	13		big tables
3468	12		recommended 3rd beer
4287	5		good service
3517	12		love place
3169	16		wrong veg
4538	5		reasonable service
1132	6		full dessert
2900	6		authentic spicy burger
2643	6		worth tacos
4238	5		stellar service
1861	6		awesome beef burger
4002	11		stunning venue
4130	13		fine table
3577	11		safe benjamin
272	8		better Drinks
3363	4		smaller fruit dipped in curry
4613	5		weird waiter
1930	6		flavorful chicken
1877	6		higher taco
2578	6		delicious Food
4915	14		worth waiting
3424	12		enough quality
3651	11		trendy décor
2607	6		loved dessert
749	6		overwhelming brunch menu
1436	6		special Eye beef
1037	6		good portion of food
869	6		better sandwiches
1733	6		earthy cabinets
1029	6		delicious shortbread
2632	6		easy food
2030	6		tasty Cotijo cheese
4925	14		nice wait staff
1849	6		creative burgers
3533	12		nice cafe
1269	6		great dining
3975	11		warm atmosphere
1018	6		romanced taste
3515	12		best place
1981	6		great food
1828	6		good junk food
2522	6		messy brunch menu
4445	5		friendly Service
1279	6		tender beef
1474	6		fresh sesame seeds
2778	6		fresh boiled dumplings
3585	11		elegant decor
975	6		delicious food
4339	5		unique water serving apparatuses
4173	5		forgetting waitress
2330	6		differently seafood terrine
893	6		crowded lunch
3478	12		disappointing jackets
2433	6		delicious tori karaage
2170	6		favourite ramen
4362	5		confused orders
1924	6		heavy rice dishes
4879	14		slow service
3840	11		fun music
712	6		perfection Shrimp
1896	6		Gooey Toffee pudding
4275	5		standout service
418	10		crumbled vegetable pakora
2430	6		flavourful dishes
4984	14		awkward silences
1428	6		best Rolls
3262	4		big wings
4507	5		slower waiters
203	8		great drinks
1558	6		love chicken
3467	12		recommend service
4214	5		efficient Service
4254	5		laxer service
0	2		great wine list
3284	4		reasonable Portion
4067	13		smaller communal tables
3435	12		reasonable quality
3154	16		knowledgeable bivalves
3750	11		creative interior decor
2623	6		incredible food
1147	6		chewy macarons
2745	6		moist cake
3184	16		mistake veggie ramen
3469	12		appreciate Delerium Tremens beer
2158	6		well glaze
4322	5		minimal service
1280	6		delicious food
4683	5		patient staff
4386	5		decent service
3094	9		amazing menu
2749	6		lack dessert
2238	6		delicious Thai
4132	13		wrong table
1035	6		plump rice roll
600	6		goodies cake
3439	12		satisfied appetite
3940	11		modern lighting
3540	12		hit sides
4626	5		faulty server
1748	6		quick lunch
2303	6		quality cheddar cheese
2983	9		free pop
735	6		fresh sashimi
2435	6		great garlic dipping sauce
2531	6		delicious food
4533	5		good service
4365	5		professional service
897	6		love pickles
331	8		nice glass of wine
3131	9		easy ingredients
890	6		amazing food
3955	11		disappoint atmosphere
4792	1		ridiculous bill
906	6		flavourless meat
1352	6		traditional sushi
438	10		thicker clotted cream
2741	6		fresh kimchi fries
4444	5		attentive service
2923	6		favourite fried dumplings
4295	5		inconsistent service
1548	6		good food
196	8		impress Maudite in bottle version
368	8		quickly dill dip
3328	4		small dish
3567	11		colorful presentation
3581	11		cozy place
862	6		well Toppings
2813	6		best bread
255	8		loved drink
1159	6		alright taste
4143	13		small place
995	6		delicious waffles
2055	6		good Taiwanese food
542	6		well patty
780	6		good food
4061	13		small Tables
935	6		tasty Red Miso Ramen
4276	5		rush server
2239	6		better Beef
4536	5		polite server
4853	1		insanely priced
4361	5		small staff
4598	5		good Service
3700	11		distressed content
1235	6		romantic dinner
2737	6		different noodle
526	10		uninspired plating
2563	6		under soup
2866	6		dry meatballs
330	8		disappointed passion fruit green tea
608	6		delicious dinner
4443	5		great servers
1361	6		love salt
2660	6		best burger
1867	6		crispy pork
3645	11		better room
4832	1		worth dish
4304	5		friendly staff
3423	12		nice place
4118	13		enough chairs
3937	11		packed patio
4066	13		short table
229	8		exciting drinks
2530	6		salty nduja
3318	4		huge tomatoes
895	6		delicious prime rib
285	8		best taste
4164	13		bigger place
3970	11		enjoy flavors
4188	5		loved manager
3652	11		excellent bangers
1535	6		funky rice
4921	14		cute waiting
1271	6		thick hot sauce
1697	6		simple ramen
2087	6		careful food
2858	6		perfect frozen pies
4279	5		accomidating Waitstaff
1593	6		fresh Naan
1094	6		oily tempura bits
2280	6		nice honey
1221	6		quickly food
1339	6		fresh side salad
2422	6		great dishes
4404	5		friendly people
593	6		filling lunch entrée
1314	6		failing lobster roll
1250	6		pleased dishes
3062	9		wise menu
489	10		thicker barbecue sauce
1257	6		good chocolate desserts
3674	11		enjoyable music
3105	9		free board games
1730	6		on sandwich
811	6		nice dinner
2918	6		average sausage
3949	11		great atmosphere
1128	6		delicious food
829	6		delicious food
4516	5		friendly Staff
2165	6		shocked onion rings
1172	6		delicious dish
55	2		great beer
2731	6		apparent cheese flavour
3059	9		sharing menu
3623	11		upbeat lady
1196	6		love cheese
4908	14		worth wait
1086	6		homemade back ribs
3466	12		extensive counter
4323	5		efficient service
3173	16		more vegetarian selections
1802	6		best broth
4088	13		enjoyable table
4244	5		outstanding Service
4900	14		slow waitress
1519	6		delicious tuna
3506	12		recommend menu
787	6		affordable food
117	8		half drink special
1017	6		flavourful beef ribs
2127	6		solid food
664	6		loved potato puree
4462	5		adequate Hostess greeting
4599	5		good service
1068	6		staple breakfast foods
956	6		sweet jalapeno taste
2985	9		cheapest menu
2307	6		ridiculous smoked marlin taco with
236	8		nice water
393	8		alright Coffee
1015	6		layered bananas
3739	11		difficult seats
2291	6		good fish
3822	11		right taste
788	6		ridiculously side of french fries
3405	15		convenient location
2920	6		different spaghetti choices
1506	6		enjoyed smoked meat sandwich
4435	5		difficult serve
1012	6		beyond Chipotle Mayo
4554	5		amazing service
4374	5		overpriced amount
754	6		amazing cheese cake
1583	6		creamy soft
3430	12		merits service
3448	12		enjoyed course
4756	1		worth price
3108	9		acquired taste
3301	4		exceeded Boil
562	6		reasonable food
3662	11		bad outside
2082	6		good stewed pork belly sauce
3300	4		large Taro chips
3866	11		pleasant folks
3878	11		adventurous scotch
4575	5		okay service
158	8		nice lemon
3499	12		clever No
9	2		worth beer
3779	11		good ambiance
4423	5		great service
715	6		bland fries
3400	15		good location
1610	6		pricier food
3265	4		huge Char
4713	1		superb Prices
1884	6		tasty salad
3319	4		separate bar
3118	9		fixed 4 course menu
2085	6		plus dessert
1229	6		fast food
3084	9		efficiently business menus
1448	6		filling dishes
4069	13		ready table
189	8		good Sapporo pitchers
2481	6		unique grits with shave truffle
4232	5		gracious staff
4129	13		open casual dining spot
908	6		good Paneer Tikka Massala
1188	6		hard frying
4565	5		awesome bartender
3817	11		nice patio
1718	6		enjoyed duck
147	8		good glass of water
3775	11		heavenly smell
4198	5		excellent Service
1166	6		delightful mussels with cajun sauce
1901	6		great meal
750	6		neat toppings
2894	6		basic soup
2669	6		ordinary lemon tart for dessert
1478	6		decent burger
2780	6		awesome fries
3901	11		nice sides
4370	5		friendly service
2392	6		delicious Crepe
1322	6		like food
1917	6		salty Chicken knees
305	8		perfect wine
1655	6		wide variety of dishes
3432	12		recommended oysters
2882	6		awesome bacon
3386	0		nicely crowd
3716	11		nice ambiance
1644	6		average waffle
4271	5		decent Service
2311	6		hot rice
4251	5		adorable waitress
1289	6		flavourful tuna dish
4785	1		worth ingredients
4964	14		enjoy bowl
4018	13		lacking seating
899	6		best Caesar
345	8		good lemon
2182	6		spicy dish
1403	6		like spices
1681	6		yummy chicken
2379	6		perfect- meringue
2138	6		gross broth
60	2		sweet mango ginger ale soda
1524	6		fluffy polenta
575	6		good food
2755	6		salty dishes
2358	6		under bacon
2551	6		happy hot course
1773	6		unique dish
3946	11		love atomsphere
3761	11		light texture
4418	5		friendly counter
3686	11		unique honey
2838	6		excellent potato flavour
4627	5		calm manager
3812	11		nice atmosphere
3643	11		okay interior
2496	6		incredible avocado Aioli
2861	6		great dish
4639	5		great Service
3930	11		great patio
2962	6		winner venison pie
2989	9		multiple matcha
3102	9		good menu
2151	6		love crust
3765	11		aromatic smell
2689	6		solid dish
1887	6		awesome spreads
35	2		helpful beer choice
2590	6		nice slice of baguette topped with melted
4302	5		nice waiter
4749	1		happy price
2247	6		great Fries
4508	5		great service
1898	6		delicious dessert
2974	9		beautiful layout
1219	6		fresh ingredients
2815	6		lacking Chicken Tikka Masala-
4196	5		excellent service
4311	5		great service
4440	5		exciting servers
449	10		off cabbage roll
4622	5		awful service
2263	6		winner fries
2818	6		happy sushi
3111	9		simple menu
3124	9		long lineups
3091	9		bold menu
4138	13		big place
2421	6		airy meringue
3757	11		miss patio
945	6		nice food
2636	6		juicy meats
484	10		full lunch
2828	6		adventure food
1597	6		flaky pastry
1510	6		easily main dish
2640	6		incredible dessert
2859	6		divine ice cream
3030	9		special menu
3136	9		small lunch menu
2757	6		miniature chicken
4422	5		dark service
2638	6		delicious appetizer nachos with salsa and guac
3979	11		cool pop
1842	6		good Food menu
985	6		good jerk chicken
4865	1		reasonable priced
933	6		decent food
3463	12		recommend cafe
3828	11		average noise level
527	6		authentic diner
3436	12		recommended menu
397	10		blobbed sprig of basil
119	8		expensive drip coffee
2489	6		tasty pulled pork
3951	11		nice atmosphere
4956	14		worth wait
1880	6		liked pistachio crumble
1027	6		good mashed potatoes
4701	5		friendly service
4651	5		enjoyed server
1118	6		outstanding broth
3334	4		small portion
4091	13		charming table
2787	6		delicious smoked burrata
1476	6		great poutine options
3546	11		dope music
2118	6		wonderful broth
3740	11		comfortable setting
2001	6		lacked butter chicken
4146	13		comfy place
846	6		velvety texture
986	6		fresh corn tortillas
2742	6		nice hollandaise sauce
3082	9		enough selection
4808	1		worth price
4169	13		packed place
4326	5		eager staff
1532	6		fresh green salad
3158	16		picky interiors
2260	6		good tenderloin
2188	6		warm Chicken
742	6		sweet wurscht and eggs
2892	6		ice food
1813	6		simply Seafood
651	6		good sandwich
1693	6		good food
204	8		disaster drink
4387	5		worth service
980	6		impeccable flavours
2554	6		lovely dessert crepe
2251	6		lovely peaches
4289	5		great service
3434	12		recommended benny dishes
3527	12		great place
3283	4		tiny ebi
1703	6		tasteless praline mousse
831	6		right fish
841	6		great Food
2483	6		better spring roll
4493	5		decent line
3679	11		old decoration
3280	4		tiny size
4077	13		great communal blonde wood tables
1456	6		enjoyed dishes
3437	12		recommend miso gravy sauce
2684	6		like cheese tart
4563	5		welcomed service
2883	6		pleasing pho burger
1032	6		beautiful bowls
281	8		thick batter
741	6		smooth mango pudding
2957	6		unbearable spiciness
4208	5		tolerate servers
3664	11		good elevator music
2064	6		fresh sashimi slices
2625	6		enjoy pasta
1402	6		fresh taro chips
4693	5		impeccable bar
4496	5		properly counter
2998	9		favourite menu items
698	6		lovely Puzza
1841	6		love gelato
762	6		perfect wrap
3631	11		off Vibe
3944	11		loud Employees
1937	6		good lunch
3559	11		dark room
483	10		right fat
3414	12		disappointed smell
1342	6		better food
191	8		thick sauce
276	8		regular serving of pad
2267	6		incredible Food
855	6		succulent meat
1186	6		tasty eggs
4569	5		friendly Staff
1319	6		incredible food
3098	9		disappointing options
3075	9		up menu
2386	6		authentic fish
4833	1		decreased price
2227	6		excellent gravy
64	2		overpriced Martinis
4063	13		hip walls
2817	6		great food
1486	6		stylish diner
4210	5		like served
4543	5		smiled server
3769	11		stand ambiance
2300	6		delicious fried chicken platter
1415	6		enjoyable breakfast
1823	6		creamy carbonara
2197	6		salty salt noodle
3958	11		chill place
3339	4		small lobster roll
258	8		watery churros
2746	6		gross bathroom
1563	6		INCREDIBLE chocolate cake
2570	6		tasty sauces
2181	6		great egged florentine
4669	5		friendly staff
2361	6		plain dish
3780	11		warm atmosphere
2906	6		nicely radish garnish
2846	6		crispy cheesy goodness
3216	4		exceeded food
2412	6		awfully ladies
1561	6		beautiful Parmesan Truffle Fries
4914	14		smooth serve
97	2		good draft beers
1850	6		cheap eats
1445	6		overpriced dinner
32	2		interested wine display
2176	6		excessive food
2519	6		soft rice cakes
1318	6		delicious- Hash
1178	6		bland chicken club
889	6		delicious gyudon
465	10		pleasant pickled vegetables
3588	11		crammed space
2630	6		homemade chips
2910	6		delicious mussels
1493	6		goodDessert ice cream
3394	15		good location
3460	12		recommending meal
4973	14		long wait time
1544	6		torched fire cracker pressed sushi
2270	6		enjoyed rice dish
3122	9		overwhelming menu
3429	12		recommend Halibut Burrito
2996	9		separate privacy
2984	9		off menu items
617	6		fresh appetizers
1208	6		good potatoes
2927	6		tasty meatballs
3046	9		please menu
139	8		well bowl
256	8		warm water
1072	6		heavy fried chicken drumsticks
1769	6		ridiculously cake
1185	6		talkative dinner
2553	6		plentiful Dinner
1857	6		friendly dishes
1534	6		original Chicken fingers
1936	6		happily pizzas
3445	12		recommend fish
1424	6		reasonably food
528	6		yummy place
4797	1		higher fare
3703	11		cool Ambiance
886	6		better ramens
4283	5		great service
2292	6		nice dessert options
3644	11		nice decor
3200	4		huge portions
3068	9		limited menu
387	8		enjoyed drinks
4045	13		noisy tables
3799	11		prompt decor
517	10		highest fish
4588	5		amazing waitress
1918	6		great tacos
1207	6		delish bread
3235	4		reasonably bowl
4640	5		great bartender
4415	5		meticulous bar
4379	5		well service
3186	4		huge wings
2393	6		yummy iceberg lettuce
3555	11		like ambiance
3526	12		great place
809	6		plush food
2770	6		nicer Food
403	10		thick noodles
4410	5		accommodating kitchen
3191	4		big steak
4974	14		long water
1931	6		well.- pomegranates
4606	5		bad server
1900	6		authentic house hot sauce
1045	6		good fish
4380	5		good service
3258	4		smaller ramen portion
3395	15		lots patio
1410	6		hit roasted eggplants
1790	6		divine atlantic salmon
4617	5		good server
3707	11		incredible texture
441	10		tougher chew
2248	6		RAW chicken
1368	6		great fried calamari
2591	6		fancy food court
2665	6		good food
1830	6		easy Burger
3523	12		good place
825	6		pricey burgers
2387	6		good steamed beef balls
3583	11		great bar
2235	6		good Pad Cha Hett
4846	1		great prices
2935	6		best Food
4377	5		great bartender
669	6		nice scallop
1454	6		delicious torched sushi
1290	6		great food
3961	11		clean ambiance
3552	11		warm music
1920	6		dry chocolate torta
1627	6		best food
63	2		great selection of wines
127	8		enjoying Corona
3288	4		small chicken
4	2		increased cider selection
3897	11		wonderful acoustic guitar
758	6		soft bun
4059	13		plenty chairs
2155	6		fancy dishes
1643	6		happy specials
1635	6		good food
287	8		slicker quality
3912	11		great layout
1315	6		best dish
3076	9		shareable menus
1977	6		great Meat
1615	6		disappointment dish
4338	5		welcoming waiters
140	8		filling wraps
3678	11		enjoyable lounge
1110	6		filling mushroom soup
2905	6		better food
4899	14		slowly Food
4137	13		tiny establishment
2203	6		disappointment pasta
1766	6		unique dining
1136	6		nicely eggs
2253	6		great dish
2160	6		dry cake
3255	4		huge portions
1666	6		good ribs
295	8		fresh filling
4041	13		clean tables
3276	4		smaller Portions
1659	6		flavourful seasoning in
3376	4		miniscule portion
3783	11		dark interior
1514	6		interesting food
1292	6		yummy miso
2365	6		good food
3563	11		nice roll
4318	5		new Management
3694	11		interactive seat
4673	5		nicely served
1623	6		good pizza
1277	6		average sushi
1972	6		homey appetite
306	8		pathetic drink
322	8		free drink
4263	5		great Service
4478	5		indifferent service
4139	13		small place
3	2		cheap cocktails
3774	11		perfect Music
3854	11		great atmosphere
3801	11		unpretentious atmosphere
3336	4		bigger spaghetti
4875	1		affordable place
621	6		perfectly cilantro
2104	6		mediocre portions
217	8		clean dim sum
867	6		fresh dishes
4596	5		friendly service
2161	6		uncooked mussels
2313	6		light cheesecake
4643	5		excellent server Tyson
778	6		craving steak
2471	6		nicely Eggs
2887	6		bland Polenta
4852	1		inexpensive prices
4810	1		great price tag
3891	11		favourite vibe
4920	14		well kitchen
4431	5		tasty Service
768	6		tender Pork ribs
4290	5		great service
4301	5		pleasant servers
4742	1		high Prices
1360	6		enough Poutine
297	8		Glad bowl option
4352	5		friendly servers
2915	6		heavy rice
4491	5		amiable service
3714	11		quiet seating
4806	1		mediocre price
2754	6		liked pulled pork dish
4036	13		accessible front door
4327	5		touristy people
4476	5		genuine staff
2603	6		crispy crust
1341	6		pricey food
1485	6		cozy breakfast spot
4757	1		better price
1783	6		bad dish
1788	6		rich burger options
2914	6		good bread
620	6		good food
2168	6		better pasta
694	6		best burgers
1714	6		lean beef
641	6		regret pizza
3209	4		generous red fife
4699	5		casual service
52	2		killer cocktails
820	6		like yam burrito
4040	13		plenty table
3270	4		nice portions
3207	4		tiny cup
1494	6		good food
1820	6		amazing sampler meal
26	2		unique ice cubes
514	10		mediocre mixed vege
2945	6		great cuisine
3266	4		large mashed potatoes
129	8		enjoy sherry list
2868	6		flavourful tacos
3369	4		sufficient portions
4407	5		good service
300	8		fantastic smoke fish
567	6		good food
37	2		loved imperial IPA
3636	11		delicateness flavour
821	6		best rice
595	6		good food
4587	5		attentive waitress
4469	5		attentive Service
4738	1		over priced
3918	11		liked sliders
2228	6		good lobster roll
1369	6		scorching drinking
1313	6		under chicken
4026	13		close chairs
4184	5		love server
1209	6		bad food
3465	12		pleasing bar
4265	5		good service
984	6		unique burger
2423	6		fresh deep
1975	6		best business breakfast
3442	12		recommended server
1738	6		delicious steak
1131	6		good poutine 's gravy
2019	6		special crepe
76	2		extensive craft beer menu
3592	11		cool motif
1784	6		bad brothOverall
4395	5		good service
905	6		enjoy food
4378	5		friendly owner
3906	11		nice vibe
114	2		great beer selection
1843	6		unique dishes
3073	9		good sides
4805	1		decent quantity
3865	11		friendly environment
215	8		vibrant green
4813	1		worth sea urchin shooter
1306	6		warm baked feta
4397	5		easy staff
701	6		stand seasoning of the burger
4382	5		polite wait staff
549	6		nice ploughman
4477	5		nice cart service
3142	16		enjoy veggie dogs
89	2		alright cocktails
2454	6		simple salt
3456	12		recommend food
2576	6		disappointed dessert
2816	6		tasty tiramisu
2539	6		pricey dessert
3322	4		smallest portioning
1600	6		well food
565	6		best fried chicken
4600	5		impressed servers
1743	6		adorable served
1700	6		interesting salad
630	6		great stew
4121	13		condescending table
938	6		creamy pesto sauce
804	6		good fresh oysters
3325	4		big lunch crowds
4497	5		attentive ingredients
4455	5		awful service
2711	6		desired lunch
4384	5		grateful host
3238	4		big fruits
2657	6		good food
3455	12		promptly reservation
4828	1		smaller value
3746	11		great atmosphere
3646	11		sweet exterior
2222	6		good foie gras
592	6		fresh Peppercorn
667	6		soft tortilla
2885	6		good food
4029	13		unstable stools
1451	6		good chicken adobo
3410	12		annoying souvenir photo
3393	7		excited children 's
3362	4		large windows
3762	11		open kitchen
4376	5		friendly servers
2700	6		friendly food
2493	6		bland coconut flavour
2773	6		perfectly peanuts
4886	14		long wait
4768	1		cheap Price
415	10		lacked panna cotta
3396	15		small place
3454	12		recommended cuts
1796	6		high almond flavor
3971	11		pretty decor
2324	6		dry chicken
2583	6		enjoy spicy options
2958	6		delicious Poultine
2221	6		stars beets
2726	6		winner super salmon avocado rolls
1263	6		better flavour
2290	6		liked black cod
529	6		awesome trio dip
341	8		smoothly Tea
909	6		excellent dessert
2255	6		great bannock
765	6		superb Crispy duck salad
1947	6		favorite salad
3539	12		favorite bars
2766	6		nice food
627	6		love food
1964	6		good aburi
1135	6		cheerful haute cuisine
2878	6		deliciously comfort food
2022	6		frustrating side dishes
1500	6		good Pineapple friend rice with chickenPad sew with chickenRed curry chickenCurry puffs
3647	11		surprising jazz
2218	6		great sauce
342	8		good filler
2542	6		great chef
